timestamp_utc,station_id,station_name,city,country_code,latitude,longitude,sensor_type,quadrant,openaq_location_id,pm25_ugm3,pm10_ugm3,no2_ppm,o3_ppm,co_ppm,so2_ppm,who_pm25_exceeded,who_pm10_exceeded,who_no2_exceeded,diurnal_period,is_weekend,anomaly_type,anomaly_label,data_quality_flag
2016-03-10T06:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,,2.0,0.004,0.04,,,,0.0,0.0,daytime,0,none,0,VALID
2016-03-10T07:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,,0.004,0.043,0.5,0.001,,,0.0,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,,2.0,0.003,0.042,,,,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,,0.003,0.036,,0.002,,,0.0,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,1.0,9.0,0.008,0.028,0.1,0.001,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.031,,0.001,,,,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.003,0.034,0.1,,,,0.0,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,5.0,8.0,0.007,0.034,0.2,0.001,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,,,0.004,0.04,0.4,0.001,,,0.0,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.003,0.041,0.1,0.001,,,0.0,rush_hour,0,none,0,VALID
2016-03-10T07:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,,,0.004,0.042,,0.0,,,0.0,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,,,,0.5,,,,,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,5.0,0.002,0.036,,0.002,,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,6.0,12.0,0.008,0.03,0.1,0.001,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.003,0.034,0.1,,,,0.0,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,4.0,6.0,0.005,0.039,0.2,0.001,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,14.0,,0.003,0.042,0.2,,0.0,,0.0,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.002,0.045,0.1,0.001,,,0.0,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX677,Tlahuac,Mexico City,MX,19.2464,-99.01,government,SE_Background,677,,1.0,,,,,,0.0,,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,0.0,,,,,,0.0,,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,1.0,,,,,,0.0,,rush_hour,0,none,0,VALID
2016-03-10T08:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,5.0,,0.004,0.044,,0.0,0.0,,0.0,rush_hour,0,none,0,VALID
2016-03-11T14:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,13.0,27.0,0.034,0.027,0.9,0.001,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,20.0,0.03,0.036,1.2,0.002,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,6.0,18.0,0.017,0.048,0.5,0.0,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,30.0,0.018,0.039,0.3,0.002,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,16.0,55.0,0.044,0.022,1.2,0.004,1.0,1.0,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.022,,0.002,,,,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,18.0,,0.047,0.5,,,0.0,,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.01,0.046,0.3,,,,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,17.0,52.0,0.034,0.028,1.1,0.004,1.0,1.0,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,5.0,,0.016,0.049,0.5,0.0,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.027,0.032,0.6,0.001,,,0.0,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,26.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,36.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T15:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,7.0,,0.012,0.049,0.2,0.001,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,9.0,0.021,0.047,0.9,0.001,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,5.0,14.0,0.013,0.054,0.4,0.0,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,28.0,0.007,0.057,0.2,0.002,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,15.0,49.0,0.022,0.043,0.5,0.003,0.0,1.0,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.051,,0.001,,,,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,8.0,,0.057,0.4,,,0.0,,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.008,0.052,0.2,,,,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,1.0,22.0,0.017,0.047,0.5,0.003,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,4.0,,0.012,0.053,0.5,0.001,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.011,0.052,0.2,0.001,,,0.0,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,32.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,1.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T16:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,,,0.005,0.058,0.1,,,,0.0,daytime,0,none,0,VALID
2016-03-11T17:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,9.0,0.015,0.053,0.9,0.001,,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,1.0,11.0,0.012,0.056,0.3,0.0,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,19.0,0.004,0.062,0.1,0.002,,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,10.0,37.0,0.015,0.043,0.4,0.003,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.054,,0.001,,,,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,13.0,,0.057,0.3,,,0.0,,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.006,0.055,0.2,,,,0.0,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,5.0,34.0,0.013,0.051,0.4,0.002,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,2.0,,0.011,0.052,0.4,0.001,0.0,,0.0,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.006,0.061,0.1,0.001,,,0.0,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,1.0,,,,,,0.0,,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,1.0,,,,,,0.0,,rush_hour,0,none,0,VALID
2016-03-11T17:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,1.0,,0.005,0.059,0.1,0.001,0.0,,0.0,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,18.0,0.013,0.055,0.8,0.001,,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,23.0,0.004,0.062,0.1,0.002,,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,3.0,48.0,0.014,0.043,0.3,0.002,0.0,1.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.055,,0.001,,,,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,35.0,,0.053,0.4,,,0.0,,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.005,0.052,0.2,,,,0.0,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,6.0,43.0,0.011,0.051,0.3,0.002,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,10.0,,0.009,0.054,0.4,0.0,0.0,,0.0,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.004,0.064,0.1,0.001,,,0.0,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,1.0,,,,,,0.0,,rush_hour,0,none,0,VALID
2016-03-11T18:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,1.0,,0.005,0.059,0.1,0.001,0.0,,0.0,rush_hour,0,none,0,VALID
2016-03-11T19:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,6.0,15.0,0.011,0.056,0.4,0.0,0.0,0.0,0.0,rush_hour,0,none,0,VALID
2016-03-11T20:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,26.0,0.011,0.058,0.7,0.001,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,1.0,13.0,0.01,0.056,0.4,0.0,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,42.0,0.004,0.06,0.1,0.002,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,1.0,34.0,0.016,,0.3,0.001,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.057,,0.002,,,,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,39.0,,0.053,0.4,,,0.0,,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.006,0.051,0.2,,,,0.0,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,22.0,51.0,0.012,0.053,0.4,0.002,1.0,1.0,0.0,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,4.0,,0.007,0.054,0.3,,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.005,0.06,0.1,0.001,,,0.0,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,5.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,26.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T20:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,2.0,,0.006,0.057,0.4,0.001,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,30.0,0.011,0.059,0.7,0.001,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,10.0,19.0,0.01,0.057,0.4,0.0,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,45.0,0.004,0.059,0.1,0.002,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,6.0,18.0,0.016,,0.3,0.001,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.058,,0.001,,,,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,37.0,,0.05,0.4,,,0.0,,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.006,0.048,0.2,,,,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,4.0,18.0,0.013,0.055,0.4,0.001,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,2.0,,0.008,0.054,0.3,,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.005,0.058,0.1,0.001,,,0.0,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,48.0,,,,,,1.0,,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,5.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T21:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,1.0,,0.006,0.059,0.3,0.001,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,22.0,0.011,0.058,0.7,0.001,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,7.0,14.0,0.011,0.057,0.4,0.0,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,26.0,0.004,0.058,0.1,0.002,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,6.0,15.0,0.016,0.04,0.3,0.001,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.057,,0.001,,,,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,28.0,,0.052,0.4,,,0.0,,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.006,0.048,0.2,,,,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,13.0,30.0,0.013,0.056,0.4,0.002,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,5.0,,0.008,0.057,0.3,,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.005,0.062,0.1,0.001,,,0.0,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,43.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,61.0,,,,,,1.0,,daytime,0,none,0,VALID
2016-03-11T22:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,1.0,,0.007,0.058,0.1,0.001,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,16.0,0.014,0.055,0.8,0.002,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,1.0,7.0,0.013,0.051,0.4,0.0,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,20.0,0.004,0.061,0.1,0.002,,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,17.0,40.0,0.016,0.039,0.3,0.001,1.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.056,,0.001,,,,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,14.0,,0.055,0.5,,,0.0,,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.006,0.052,0.2,,,,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,8.0,19.0,0.015,0.053,0.4,0.001,0.0,0.0,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,1.0,,0.009,0.055,0.3,,0.0,,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.005,0.06,0.1,0.001,,,0.0,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,19.0,,,,,,0.0,,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX918,Tultitlán,Mexico City,MX,19.6025,-99.1771,government,NW_Industrial,918,,48.0,,,,,,1.0,,daytime,0,none,0,VALID
2016-03-11T23:00:00Z,MX926,UAM Xochimilco,Mexico City,MX,19.3044,-99.0738,government,SW_UrbanCore,926,1.0,,0.007,0.058,0.1,0.001,0.0,,0.0,daytime,0,none,0,VALID
2016-03-12T00:00:00Z,MX1090,Iztacalco,Mexico City,MX,19.3844,-99.1176,government,SW_UrbanCore,1090,,20.0,0.013,0.054,0.8,0.002,,0.0,0.0,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX1134,Hospital General de México,Mexico City,MX,19.411666666667,-99.152222222222,government,SW_UrbanCore,1134,15.0,22.0,0.015,0.046,0.4,0.0,0.0,0.0,0.0,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX1237,Acolman,Mexico City,MX,19.635555555556,-98.91194444444399,government,NE_Transport,1237,,22.0,0.006,0.062,0.1,0.002,,0.0,0.0,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX1367,Xalostoc,Mexico City,MX,19.5259,-99.0824,government,NW_Industrial,1367,1.0,23.0,0.023,0.035,0.4,0.001,0.0,0.0,0.0,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX1578,Los Laureles,Mexico City,MX,19.5787,-99.0396,government,NE_Transport,1578,,,,0.052,,0.001,,,,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX1809,Chalco,Mexico City,MX,19.2669,-98.886,government,SE_Background,1809,,23.0,,0.05,0.5,,,0.0,,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX1830,Montecillo,Mexico City,MX,19.4604,-98.9028,government,NE_Transport,1830,,,0.007,0.051,0.2,,,,0.0,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX2020,San Agustín,Mexico City,MX,19.5329,-99.0303,government,NE_Transport,2020,4.0,18.0,0.018,0.047,0.5,0.002,0.0,0.0,0.0,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX2054,Nezahualcóyotl,Mexico City,MX,19.3919,-99.0281,government,SE_Background,2054,8.0,,0.01,0.053,0.3,,0.0,,0.0,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX576,Pedregal,Mexico City,MX,19.325099999999996,-99.2041,government,SW_UrbanCore,576,,,0.005,0.056,0.1,0.001,,,0.0,night,1,none,0,VALID
2016-03-12T00:00:00Z,MX759,Atizapán,Mexico City,MX,19.577,-99.2542,government,NW_Industrial,759,,35.0,,,,,,0.0,,night,1,none,0,VALID
